,clust,Income,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Customer_Lifetime_Value,Number_of_Policies,Total_Claim_Amount,Response_Yes,Coverage_Basic,Coverage_Extended,Coverage_Premium,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,EmploymentStatus_Disabled,EmploymentStatus_Employed,EmploymentStatus_Medical Leave,EmploymentStatus_Retired,EmploymentStatus_Unemployed,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Policy_Type_Corporate Auto,Policy_Type_Personal Auto,Policy_Type_Special Auto,Renew_Offer_Type_Offer1,Renew_Offer_Type_Offer2,Renew_Offer_Type_Offer3,Renew_Offer_Type_Offer4,Sales_Channel_Agent,Sales_Channel_Branch,Sales_Channel_Call Center,Sales_Channel_Web,Vehicle_Class_Four-Door Car,Vehicle_Class_Luxury Car,Vehicle_Class_Luxury SUV,Vehicle_Class_SUV,Vehicle_Class_Sports Car,Vehicle_Class_Two-Door Car,Vehicle_Size_Large,Vehicle_Size_Medsize,Vehicle_Size_Small
58,0.0,0.16972224722697313,0.26582278481012656,0.9714285714285714,0.47474747474747475,0.4,0.1802487707692326,0.0,0.7194971693595343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59,0.0,0.11623208409597824,0.19831223628691982,0.11428571428571428,0.98989898989899,0.0,0.14976769017813135,0.0,0.5292073899975268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,0.0,0.1762534881627509,0.016877637130801686,0.02857142857142857,0.36363636363636365,0.2,0.17738168854849395,0.26666666666666666,0.31846419874246107,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,1.0,0.11491183324831718,0.18565400843881857,0.11428571428571428,0.5050505050505051,0.0,0.43043253378160184,0.6666666666666666,0.5145043766541503,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62,1.0,0.0,0.13924050632911392,0.5714285714285714,0.5353535353535354,0.0,0.09989483123980167,0.0,0.8813928793910834,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,0.0,0.6653764215200888,0.16455696202531644,0.0,0.8686868686868687,0.0,1.0,0.13333333333333333,0.10642566690663073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64,2.0,0.0,0.008438818565400843,0.6,0.2828282828282828,0.0,0.32675448137763086,0.13333333333333333,0.6905234224965447,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,0.0,0.3366939718546524,0.05063291139240506,0.8285714285714286,0.7171717171717171,0.0,0.07155156266997745,0.0,0.3576722343247989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,0.0,0.2255128474410138,0.21518987341772153,0.2,0.6060606060606061,0.0,0.46936212826470763,0.26666666666666666,0.5488114077886957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
67,0.0,0.6149768456006641,0.1518987341772152,0.14285714285714285,0.6565656565656566,0.0,0.6748998697890282,0.13333333333333333,0.4749478020563373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68,1.0,0.0,0.14345991561181434,0.37142857142857144,0.20202020202020202,0.0,0.342841274146651,0.5333333333333333,0.46549433217622793,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69,2.0,0.2988467808883688,0.1729957805907173,0.4857142857142857,0.0,0.0,0.6810738293964403,0.13333333333333333,0.5106797910446951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,0.0,0.9302867544833519,0.21940928270042195,0.4857142857142857,0.12121212121212122,0.0,1.0,0.13333333333333333,0.28727241144383225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
71,0.0,0.651983876936618,0.016877637130801686,0.8285714285714286,0.2727272727272727,0.0,0.0496417241350228,0.0,0.0054477707144138625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
72,0.0,0.2684510056910813,0.012658227848101266,0.02857142857142857,0.47474747474747475,0.4,0.03836725448606403,0.0,0.31356319429466883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,2.0,0.0,0.18143459915611815,0.8571428571428571,0.030303030303030304,0.2,0.338345934260567,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
74,0.0,0.7565837509126734,0.016877637130801686,0.14285714285714285,0.6868686868686869,0.6,0.21318139020238644,1.0,0.4775463493300049,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
75,0.0,0.3899140836758984,0.05063291139240506,0.7714285714285715,0.3838383838383838,0.0,0.4637783458980929,0.13333333333333333,0.3576722343247989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,0.0,0.7182464668286974,0.04219409282700422,0.4857142857142857,0.48484848484848486,0.0,0.25595631680945563,0.6666666666666666,0.029544023656364306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77,0.0,0.209649833468359,0.02531645569620253,0.5714285714285714,0.3333333333333333,0.0,0.4234442397327555,0.13333333333333333,0.32826620763804554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,0.0,0.3893039677538732,0.16033755274261605,0.17142857142857143,0.8383838383838383,0.4,0.6526879265421526,0.13333333333333333,0.11806299680052626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,0.0,0.6133265320410878,0.5274261603375527,0.0,0.30303030303030304,0.2,1.0,0.13333333333333333,0.4365285892661272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,2.0,0.0,0.06751054852320675,0.5714285714285714,0.26262626262626265,0.0,0.4245359598975545,0.13333333333333333,0.0262496552551788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
81,0.0,0.5107570438383293,0.05485232067510549,0.6571428571428571,0.0,0.0,0.26898368827748187,0.9333333333333333,0.8044736454367023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82,0.0,0.3438453306128164,0.1729957805907173,0.34285714285714286,0.5454545454545454,0.0,0.15385365411692858,0.0,0.49980136331077357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
83,0.0,0.43080185235194685,0.008438818565400843,1.0,0.15151515151515152,0.0,0.043308617110478086,0.0,0.3086621898468766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,0.0,0.25226793090687233,0.12236286919831224,0.8,0.696969696969697,0.0,0.32261408859051716,0.26666666666666666,0.48553050726604946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0.0,0.3677198667746872,0.02109704641350211,0.42857142857142855,0.32323232323232326,0.2,0.40223722626512703,0.13333333333333333,0.32749947816555136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,0.0,0.2309538812374351,0.14767932489451477,0.8,0.9090909090909091,1.0,0.27913748257437604,0.5333333333333333,0.47039533662402017,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87,0.0,0.4827817285284204,0.03375527426160337,0.08571428571428572,0.797979797979798,0.6,0.054422266203173815,0.0,0.2879873097311632,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88,0.0,0.32726217981416467,0.02531645569620253,0.37142857142857144,0.12121212121212122,0.0,0.055233736048607616,0.0,0.32826620763804554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89,0.0,0.20399875976435522,0.06329113924050633,0.42857142857142855,0.6060606060606061,0.2,0.28747239968699734,0.4,0.3723752476681756,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,1.0,0.21517088246766886,0.24472573839662448,0.6,0.8181818181818182,0.2,0.7810711457430788,0.13333333333333333,0.6940318371617746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
91,0.0,0.7255378521919165,0.11392405063291139,0.2,0.030303030303030304,0.0,0.606874908455817,0.13333333333333333,0.6449354604694618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
92,0.0,0.8075934427541233,0.008438818565400843,0.6857142857142857,0.8484848484848485,0.0,0.04362620355587137,0.0,0.01202791238023456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,0.0,0.5283203808723658,0.02531645569620253,0.6571428571428571,0.8888888888888888,0.0,0.05363413362770458,0.0,0.3578039825137389,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
94,2.0,0.0,0.06751054852320675,0.22857142857142856,0.10101010101010101,0.2,0.23663447287869654,1.0,0.8814616731568489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,0.0,0.6975125273802022,0.05485232067510549,0.05714285714285714,0.26262626262626265,0.2,1.0,0.13333333333333333,0.5023820811386771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,1.0,0.17783378841979977,0.20253164556962025,0.34285714285714286,0.18181818181818182,0.0,0.4487949925429064,1.0,0.13527719905537386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
97,0.0,0.18110440983786918,0.004219409282700422,0.8285714285714286,0.1111111111111111,0.0,0.20118506051451263,0.9333333333333333,0.3037611853990844,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98,0.0,0.5775097268481011,0.05485232067510549,0.8571428571428571,0.8787878787878788,0.6,0.26661138533590245,1.0,0.275483542492411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,0.0,0.3263320030805853,0.06329113924050633,0.3142857142857143,0.6060606060606061,0.0,0.28879514192537964,0.8,0.3879325642862303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100,0.0,0.0,0.1940928270042194,0.08571428571428572,0.6565656565656566,0.0,0.42294783401381036,0.26666666666666666,0.5243063855497346,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
101,1.0,0.0,0.0379746835443038,0.6857142857142857,0.10101010101010101,0.0,0.03435988769216409,0.0,0.4341139235951703,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102,0.0,0.6580750342565087,0.004219409282700422,0.05714285714285714,0.8585858585858586,0.2,0.19849370917476306,0.26666666666666666,0.0499413292589214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
103,0.0,0.6048649243356238,0.1940928270042194,0.2571428571428571,0.18181818181818182,0.0,0.16853186141341053,0.0,0.5243063855497346,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,2.0,0.0,0.2911392405063291,0.8,0.8888888888888888,0.0,0.5199786400384879,0.4,0.9555947769554508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
105,0.0,0.41844950540602716,0.11392405063291139,0.8285714285714286,0.9393939393939394,0.0,0.3511934037092573,1.0,0.14495104668464856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,0.0,0.3230913873635991,0.016877637130801686,0.37142857142857144,0.3434343434343434,0.0,0.40159057191781444,0.13333333333333333,0.04600155677138947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,2.0,0.0,0.23628691983122363,0.14285714285714285,0.898989898989899,0.2,0.47250545678637434,0.26666666666666666,0.573316430027657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
108,0.0,0.40538702353447154,0.05485232067510549,0.4857142857142857,0.32323232323232326,0.0,0.27927738307141037,1.0,0.03110948309726883,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
109,0.0,0.7991318350486593,0.004219409282700422,0.14285714285714285,0.8686868686868687,0.2,0.03845210269160247,0.0,0.27722102004213495,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,0.0,0.5640871765635471,0.10126582278481013,0.11428571428571428,0.18181818181818182,0.0,0.33282387214513476,0.8,0.41648428769830564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,2.0,0.35263700103019574,0.15611814345991562,0.45714285714285713,0.020202020202020204,0.2,0.39204118278014544,0.9333333333333333,0.4801973455196046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,0.0,0.27809283763915144,0.20253164556962025,0.5428571428571428,0.5454545454545454,0.0,0.45692545036317056,0.8,0.8012131368499955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
113,2.0,0.4551464778307879,0.02109704641350211,0.45714285714285713,0.32323232323232326,0.4,0.4029367985221681,0.13333333333333333,0.3233652031902533,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,0.0,0.6520838959402286,0.02531645569620253,0.0,0.5454545454545454,0.0,1.0,0.13333333333333333,0.4043155388290082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,2.0,0.0,0.1729957805907173,0.3142857142857143,0.7070707070707071,0.2,0.3735990593019821,0.26666666666666666,0.49980136331077357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
116,0.0,0.2099698942799132,0.3037974683544304,1.0,0.9090909090909091,0.0,0.1991953043310114,0.0,0.6517325011923326,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
117,0.0,0.37846190776247485,0.10548523206751055,1.0,0.7777777777777778,0.0,0.34009343149657983,1.0,0.475331009552025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
118,0.0,0.9272861843750313,0.004219409282700422,0.6857142857142857,0.10101010101010101,0.0,0.0396164022988071,0.0,0.3760511500762384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
