,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
52,0,0.0,0.11267605633802817,0.9743948789757951,0.17647058823529413,0.818407960199005,0.10383106392799447,0.0,0.0,0.12298020601898607,0.1206194749206127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
53,1,0.0,0.1267605633802817,0.10922184436887376,0.2823529411764706,0.5432835820895522,0.07729633048696054,0.0,0.2,0.01531677102268902,0.06790247074269032,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54,0,0.0,0.0,0.7385477095419084,0.07058823529411765,0.5502487562189055,0.006317793676436649,0.0,0.0,0.010357054691532575,0.008047439343362904,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
55,1,0.0,0.028169014084507043,0.8381676335267053,0.12941176470588237,0.6084577114427862,0.021492037849065313,0.0,0.0,0.035262236585201646,0.027940716624879913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56,0,0.0,0.04225352112676056,0.133626725345069,0.2,0.6601990049751243,0.03938379875375029,0.0,0.0,0.007495679885096165,0.03300434499411297,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
57,0,0.0,0.4788732394366197,0.4166833366673334,0.2235294117647059,0.8039800995024875,0.38968382183244865,0.0,0.8,0.20451816692475144,0.38141936474357313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58,1,0.0,0.014084507042253521,0.53250650130026,0.12941176470588237,0.2656716417910448,0.00765635818139857,0.0,0.0,0.014935254381830833,0.010568867987361246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,2,0.0,0.09859154929577464,0.23144628925785157,0.3176470588235294,0.8164179104477611,0.09387837525963537,0.0,0.0,0.025965573733701387,0.08159874109185897,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60,1,0.18181818181818182,0.6056338028169014,0.0,0.32941176470588235,0.12039800995024877,0.15473113316408957,0.0,0.0,0.0,0.12086421244300652,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61,0,0.09090909090909091,0.8591549295774648,0.14222844568913784,0.18823529411764706,0.8507462686567164,0.734427648280637,0.0,0.0,0.12366188648757827,0.6143553006331792,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
62,1,0.09090909090909091,0.4507042253521127,0.6639327865573114,0.17647058823529413,0.6203980099502487,0.30437341333948764,0.0,0.0,0.3072527435534909,0.336889778934737,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63,0,0.0,0.04225352112676056,0.9901980396079215,0.27058823529411763,0.7567164179104477,0.04680936995153473,0.0,0.0,0.05554433447788326,0.054283866175535954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
64,1,0.09090909090909091,0.36619718309859156,0.21204240848169634,0.27058823529411763,0.5696517412935324,0.21638010616201248,0.0,0.0,0.08028681074530399,0.19495827157511395,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
65,0,0.0,0.09859154929577464,0.8091618323664733,0.3411764705882353,0.8194029850746268,0.09238402954073391,0.0,0.0,0.09077851836890416,0.10129424155638614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66,1,0.09090909090909091,0.028169014084507043,0.5155031006201239,0.023529411764705882,0.6970149253731343,0.029419570736210477,0.0,0.0,0.021687537871137145,0.02977489340710077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67,2,0.0,0.09859154929577464,0.8587717543508702,0.10588235294117647,0.7348258706467661,0.0820620816985922,0.0,0.0,0.09634417289436478,0.09500782866567252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68,0,0.0,0.18309859154929578,0.22624524904980997,0.2823529411764706,0.718407960199005,0.14393030233094853,0.0,0.0,0.04441863596579816,0.1267108202658021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69,1,0.0,0.15492957746478872,0.0,0.11764705882352941,0.2527363184079602,0.0586372028617586,0.0,0.0,0.0,0.04565935200999721,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70,1,0.0,0.16901408450704225,0.8075615123024604,0.24705882352941178,0.5577114427860697,0.10634087237479807,0.0,0.0,0.14722334432998946,0.13038820473512922,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71,0,0.0,0.14084507042253522,0.07921584316863373,0.3176470588235294,0.7109452736318408,0.11872836372028618,0.0,0.0,0.012219753585134318,0.09662165136869007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
72,0,0.09090909090909091,0.22535211267605634,0.5637127425485097,0.18823529411764706,0.817910447761194,0.18505077313639512,0.0,0.0,0.13438923674229675,0.18785636797325045,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
73,0,0.09090909090909091,0.5352112676056338,0.665133026605321,0.3058823529411765,0.8696517412935324,0.49226863604892684,0.0,0.0,0.36377331178886424,0.5021354703464593,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
74,0,0.45454545454545453,0.14084507042253522,0.34506901380276056,0.3176470588235294,0.853731343283582,0.12864643434110318,0.0,0.0,0.05322998720797146,0.11758599396961326,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
75,0,0.09090909090909091,0.028169014084507043,0.0658131626325265,0.10588235294117647,0.618407960199005,0.02368451419339949,0.0,0.0,0.002768800915639938,0.019196091424365604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
76,0,0.0,0.28169014084507044,0.6925385077015402,0.16470588235294117,0.41592039800995023,0.14047426725132703,0.0,0.0,0.20394869723288225,0.17536301415481453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
77,0,0.0,0.2112676056338028,0.7751550310062012,0.18823529411764706,0.7751243781094528,0.17429033002538658,0.0,0.0,0.17392670392064455,0.19216320651308855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
78,0,0.0,0.6338028169014085,0.12262452490498099,0.35294117647058826,0.7661691542288557,0.5083544888068312,0.0,0.0,0.07910298705087637,0.42308163825130074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
79,0,0.09090909090909091,0.9436619718309859,0.48269653930786155,0.2823529411764706,0.7099502487562188,0.7049157627509809,0.0,0.0,0.46029982719540385,0.6996314261943652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80,0,0.09090909090909091,0.08450704225352113,0.27265453090618125,0.3176470588235294,0.7089552238805971,0.07591737825986615,0.0,0.0,0.026765075517852736,0.06779951842699698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
81,0,0.09090909090909091,0.19718309859154928,0.9051810362072414,0.25882352941176473,0.6701492537313433,0.15309831525501963,0.0,0.0,0.19040766175183466,0.18088360631124786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
82,0,0.0,0.2112676056338028,0.3836767353470694,0.25882352941176473,0.6800995024875621,0.14564966535887378,0.0,0.0,0.0860881079018829,0.14147093121046864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83,0,0.0,0.0,0.5937187437487497,0.21176470588235294,0.5074626865671642,0.0058216016616662826,0.0,0.0,0.008326039632846338,0.007005272919589952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
84,1,0.0,0.0,0.0,0.058823529411764705,0.06915422885572138,0.0007385183475651972,0.0,0.0,0.0,0.0003467867475986259,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
85,0,0.0,0.16901408450704225,0.3806761352270454,0.2823529411764706,0.764179104477612,0.14668820678513733,0.0,0.0,0.06939956013375524,0.1369112273338398,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
86,0,0.0,0.0,0.4012802560512102,0.2823529411764706,0.6064676616915423,0.00696976690514655,0.0,0.0,0.005627370452658273,0.007035074905711708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
87,0,0.09090909090909091,0.4647887323943662,0.057611522304460885,0.047058823529411764,0.7562189054726368,0.36911493191783984,0.0,0.0,0.02746919814178954,0.29748794091982017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
88,2,0.0,0.04225352112676056,0.2536507301460292,0.11764705882352941,0.8114427860696517,0.048932610200784675,0.0,0.0,0.014228326488475954,0.04264483595925707,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
89,0,0.0,0.014084507042253521,0.3854770954190838,0.21176470588235294,0.7522388059701492,0.017545580429263786,0.0,0.0,0.010811508337260712,0.01698081045598167,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
90,2,0.0,0.11267605633802817,0.616123224644929,0.21176470588235294,0.6582089552238807,0.08235633510270021,0.0,0.0,0.07776206826903656,0.08925604534417342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
91,1,0.0,0.056338028169014086,0.8467693538707741,0.10588235294117647,0.5701492537313433,0.03817793676436648,0.0,0.0,0.05937352723355552,0.04876146783812554,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
92,0,0.0,0.29577464788732394,0.8037607521504301,0.09411764705882353,0.7805970149253731,0.23818947611354715,0.0,0.6666666666666666,0.24797459548014994,0.27504072373671745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
93,1,0.0,0.2535211267605634,0.7995599119823964,0.10588235294117647,0.6960199004975125,0.20274636510500807,0.0,0.0,0.21304057541686303,0.2270252086421244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
94,1,0.0,0.19718309859154928,0.9277855571114223,0.2235294117647059,0.5711442786069653,0.130146549734595,0.0,0.0,0.19516259341547165,0.16445187487229734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
95,0,0.0,0.0,0.22684536907381475,0.23529411764705882,0.5616915422885572,0.006450496192014771,0.0,0.0,0.0031811755200969504,0.005841189279864356,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
96,1,0.0,0.0,0.0,0.3058823529411765,0.07512437810945274,0.0008077544426494346,0.0,0.13333333333333333,0.0,0.0022071531539870877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
97,0,0.0,0.1267605633802817,0.8275655131026204,0.16470588235294117,0.7671641791044775,0.10149434571890147,0.0,0.0,0.11605399582575911,0.11656098626512253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
98,1,0.0,0.028169014084507043,0.6029205841168234,0.07058823529411765,0.26616915422885573,0.012497115162704823,0.0,0.06666666666666667,0.025365246078233355,0.018618113511701232,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
99,0,0.09090909090909091,0.15492957746478872,0.1394278855771154,0.2235294117647059,0.618905472636816,0.10747749826909764,0.0,0.0,0.023463273412778565,0.09143610578350435,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100,1,0.0,0.014084507042253521,0.1302260452090418,0.12941176470588237,0.5616915422885572,0.0169166858989153,0.0,0.0,0.0036524607823335354,0.014183939212979215,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
101,0,0.0,0.0,0.9921984396879375,0.23529411764705882,0.7019900497512438,0.008077544426494346,0.0,0.06666666666666667,0.013914136313651564,0.011472861566387875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
102,2,0.09090909090909091,0.16901408450704225,0.029405881176235247,0.058823529411764705,0.7044776119402985,0.13276598199861528,0.0,0.0,0.005360869857941157,0.1053996909172803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
103,0,0.0,0.30985915492957744,0.6235247049409882,0.27058823529411763,0.7611940298507462,0.2624971151627048,0.0,0.0,0.2011125698512085,0.2699472933813627,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
104,1,0.09090909090909091,0.22535211267605634,0.7365473094618924,0.07058823529411765,0.6676616915422885,0.16670320793907226,0.0,0.0,0.17559303395498105,0.18676182230114224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
105,1,0.0,0.22535211267605634,0.81876375275055,0.023529411764705882,0.26666666666666666,0.08675282714054929,0.0,0.0,0.19519345137907043,0.13050109104619648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
